country,region,lat,lon
Chad,Mboursou Lere,9.7666667,14.1499996
Chad,Kyabe,9.45,18.9500008
Chad,Benoy,8.9833333,16.3166676
Chad,Massakory,12.9980556,15.7375002
Chad,Moussoro,13.6425,16.4888897
Chad,Bokoro,12.3766667,17.0580559
Chad,Bere,9.3333333,16.1499996
Chad,Bousso,10.4825,16.7161102
Chad,Faya,17.9166667,19.1166668
Chad,Bebedjia,8.6833333,16.5666676
Chad,Ngama,11.7833333,17.166666
Chad,Adre,13.4666667,22.2000008
Chad,Guelengdeng,10.9333333,15.5333328
Chad,Moissala,8.35,17.7666664
Chad,Biltine,14.5333333,20.916666
Chad,Goundi,9.3666667,17.3666668
Chad,Gounou-Gaya,9.6272222,15.5138893
Chad,Beinamar,8.6666667,15.3833332
Chad,Melfi,11.0597222,17.9330559
Chad,Beboto,8.2666667,16.9333324
Chad,Aozou,21.8375,17.4274998
Chad,Goz Beida,12.2166667,21.416666
Chad,Iriba,15.1166667,22.25
Chile,Santiago,-33.45,-70.6666641
Chile,vina causino,-33.6166667,-70.5833359
Chile,Antofagasta,-23.65,-70.4000015
Chile,Vina del Mar,-33.0229137,-71.552536
Chile,Valparaiso,-33.0393202,-71.6272583
Chile,Talcahuano,-36.7166667,-73.1166687
Chile,San Bernardo,-33.6,-70.7166672
Chile,Temuco,-38.7333333,-72.5999985
Chile,Iquique,-20.2166667,-70.1666641
Chile,Concepcion,-36.826995,-73.0497665
Chile,Rancagua,-34.1666667,-70.75
Chile,Talca,-35.4333333,-71.6666641
Chile,Arica,-18.4833333,-70.3333359
Chile,Coquimbo,-29.9533333,-71.3436127
Chile,Puerto Montt,-41.4716667,-72.9369431
Chile,La Serena,-29.9077778,-71.2541656
Chile,Chillan,-36.6,-72.1166687
Chile,Calama,-22.4666667,-68.9333344
Chile,Osorno,-40.5666667,-73.1500015
Chile,Valdivia,-39.8142226,-73.2458954
Chile,Quilpue,-33.045,-71.4494476
Chile,Copiapo,-27.3666667,-70.3333359
Chile,Los Angeles,-37.4666667,-72.3499985
Chile,Punta Arenas,-53.15,-70.9166641
Chile,Curico,-34.9833333,-71.2333298
Chile,Villa Alemana,-33.0422222,-71.3733368
Chile,Coronel,-37.0166667,-73.1333313
Chile,San Antonio,-33.5933333,-71.621666
Chile,Chiguayante,-36.9166667,-73.0166702
Chile,Ovalle,-30.5983333,-71.2002792
Chile,Linares,-35.85,-71.5999985
Chile,Quillota,-32.8833333,-71.2666702
Chile,Penaflor,-33.6166667,-70.9166641
Chile,Melipilla,-33.7,-71.2166672
Chile,San Felipe,-32.75,-70.7333298
Chile,Los Andes,-32.8336862,-70.5982742
Chile,Buin,-33.7333333,-70.75
Chile,Talagante,-33.6666667,-70.9333344
Chile,Lota,-37.0833333,-73.1666641
Chile,Hacienda La Calera,-32.7833333,-71.2166672
Chile,Tome,-36.6166667,-72.9499969
Chile,Penco,-36.7333333,-72.9833298
Chile,Coihaique,-45.5752397,-72.0661926
Chile,Vallenar,-28.5708333,-70.7580566
Chile,Angol,-37.8,-72.7166672
Chile,Rengo,-34.4166667,-70.8666687
Chile,Constitucion,-35.3333333,-72.4166641
Chile,Limache,-33.0166667,-71.2666702
Chile,Santa Cruz,-34.6333333,-71.3666687
Chile,Paine,-33.8166667,-70.75
Chile,Villarrica,-39.2856855,-72.2278976
Chile,San Carlos,-36.4166667,-71.9666672
Chile,Cauquenes,-35.9666667,-72.3499985
Chile,Curanilahue,-37.4666667,-73.3499985
Chile,Las Animas,-39.8086679,-73.2182083
Chile,Castro,-42.4720969,-73.7731934
Chile,Lampa,-33.2833333,-70.9000015
Chile,Molina,-35.1166667,-71.2833328
Chile,Ancud,-41.8697222,-73.8202744
Chile,Machali,-34.1833333,-70.6666641
Chile,Parral,-36.15,-71.8333359
Chile,La Union,-40.2833333,-73.0833359
Chile,Puerto Varas,-41.3166667,-72.9833298
Chile,La Ligua,-32.4524177,-71.2310562
Chile,Arauco,-37.246301,-73.3175201
Chile,Victoria,-38.2166667,-72.3333359
Chile,Tocopilla,-22.0833333,-70.1999969
Chile,Graneros,-34.0666667,-70.7333298
Chile,El Monte,-33.6833333,-71.0166702
Chile,Illapel,-31.6308333,-71.1652756
Chile,San Vicente,-34.4333333,-71.0833359
Chile,San Javier,-35.6,-71.75
Chile,Lebu,-37.6166667,-73.6500015
Chile,Mulchen,-37.7166667,-72.2333298
Chile,Lautaro,-38.5166667,-72.4499969
Chile,Nacimiento,-37.5,-72.6666641
Chile,Canete,-37.8,-73.4000015
Chile,Puerto Natales,-51.7236255,-72.4874496
Chile,Nueva Imperial,-38.7333333,-72.9499969
Chile,Cabrero,-37.0333333,-72.4000015
Chile,Diego de Almagro,-26.3666667,-70.0500031
Chile,Chimbarongo,-34.7,-71.0500031
Chile,Llaillay,-32.85,-70.9666672
Chile,La Laja,-37.2666667,-72.6999969
Chile,Collipulli,-37.95,-72.4333344
Chile,Panguipulli,-39.6333333,-72.3333359
Chile,Loncoche,-39.3666667,-72.6333313
Chile,Rio Bueno,-40.3166667,-72.9666672
Chile,Traiguen,-38.25,-72.6833344
Chile,Monte Patria,-30.6919444,-70.9466629
Chile,Pitrufquen,-38.9833333,-72.6500015
Chile,San Clemente,-35.55,-71.4833298
Chile,Purranque,-40.9166667,-73.1666641
Chile,Vicuna,-30.0319444,-70.7080536
Chile,Salamanca,-31.775,-70.9722214
Chile,Bulnes,-36.7333333,-72.3000031
Chile,Calbuco,-41.7666667,-73.1333313
Chile,Carahue,-38.7,-73.1666641
Chile,Yumbel,-37.0833333,-72.5666656
Chile,Taltal,-25.4,-70.4833298
China,Shanghai,31.2222222,121.4580536
China,Beijing,39.9074977,116.3972244
China,Nanchong,30.8,106.0666656
China,Kaifeng,34.7911111,114.3483353
China,Wuhan,30.5833333,114.2666702
China,Chongqing,29.5627778,106.5527802
China,Chengdu,30.6666667,104.0666656
China,Tianjin,39.1422222,117.1766663
China,Puyang,29.4602778,119.8861084
China,Shenyang,41.7922222,123.4327774
China,Shiyan,32.6475,110.7780533
China,Harbin,45.75,126.6500015
China,Lanzhou,36.0563889,103.7922211
China,Guangzhou,23.1166667,113.25
China,Nanjing,32.0616667,118.7777786
China,Taiyuan,37.8694444,112.5602798
China,Yunfu,22.9333333,112.0333328
China,Changchun,43.88,125.3227768
China,Changsha,28.2,112.9666672
China,Jinan,36.6683333,116.9972229
China,Dalian,38.9122222,121.6022186
China,Zhengzhou,34.7577778,113.648613
China,Shijiazhuang,38.0413889,114.4786148
China,Jilin,43.8508333,126.5602798
China,Hangzhou,30.2552778,120.1688919
China,Nanchang,28.6833333,115.8833313
China,Qingdao,36.0986111,120.3719406
China,Tangshan,39.6333333,118.1833344
China,Xinyang,32.1227778,114.0655594
China,Urumqi,43.8,87.5833359
China,Fushun,41.8558333,123.9233322
China,Luoyang,34.6836111,112.4536133
China,Hefei,31.8638889,117.2808304
China,Handan,36.6005556,114.4677811
China,Suzhou,31.3113889,120.6180573
China,Shantou,23.36,116.6783371
China,Baotou,40.6522222,109.8222198
China,Anshan,41.1236111,122.9899979
China,Xuzhou,34.2669444,117.1916656
China,Fuzhou,26.0613889,119.3061142
China,Guiyang,26.5833333,106.7166672
China,Dayan,26.8687934,100.2207184
China,Wuxi,31.5772222,120.2938919
China,Datong,40.0936111,113.2913895
China,Xianyang,34.3455556,108.7147217
China,Huainan,32.6263889,116.9969406
China,Kunming,25.0388889,102.7183304
China,Shenzhen,22.5455377,114.0682983
China,Jieyang,23.5297222,116.3655548
China,Baoding,38.8511111,115.4902802
China,Benxi,41.2886111,123.7649994
China,Changzhou,31.7833333,119.9666672
China,Huaibei,33.9744444,116.7916641
China,Pingdingshan,33.7408333,113.3063889
China,Qiqihar,47.3408333,123.9672241
China,Wenzhou,28.0191667,120.6544418
China,Nanning,22.8166667,108.3166656
China,Anyang,36.0994444,114.3288879
China,Hohhot,40.8105556,111.6522217
China,Xining,36.6166667,101.7666702
China,Qinhuangdao,39.9316667,119.5883331
China,Hengyang,26.8880556,112.6149979
China,Xinxiang,35.3088889,113.8672256
China,Hegang,47.4,130.3666687
China,Langfang,39.5097222,116.694725
China,Ningbo,29.875,121.5419464
China,Yantai,37.5333333,121.4000015
China,Zhuzhou,27.8333333,113.1500015
China,Changzhi,35.2088889,111.7386093
China,Zhangjiakou,40.81,114.8794479
China,Zigong,29.4,104.7833328
China,Fuxin,42.0155556,121.6588898
China,Huangshi,30.2166667,115.0999985
China,Liaoyang,41.2719444,123.1730576
China,Xiangtan,27.85,112.9000015
China,Zibo,36.7905556,118.0633316
China,Puyang,35.7027778,115.0052795
China,Nantong,32.0302778,120.8747253
China,Mudanjiang,44.5833333,129.6000061
China,Guilin,25.2819444,110.2863922
China,Zhanjiang,21.2,110.3833313
China,Zhenjiang,32.2091667,119.434166
China,Dandong,40.1291667,124.394722
China,Shaoguan,24.8,113.5833359
China,Yancheng,33.3855556,120.1252747
China,Foshan,23.0333333,113.1166687
China,Panshan,41.1880556,122.0494461
China,Haikou,20.0458333,110.3416672
China,Taizhou,32.4933333,119.9080582
China,Xingtai,37.0630556,114.4941635
China,Jinzhou,41.1077778,121.1416702
China,Shuangyashan,46.6361111,131.1538849
China,Luancheng,37.8791667,114.6516647
China,Yingkou,40.6680556,122.2247238
China,Zhangzhou,24.5133333,117.6555557
China,Xiamen,24.4675,118.0930557
China,Bengbu,32.9408333,117.3608322
China,Shihezi,44.3,86.0333328
Colombi,Bogota,4.6,-74.0833359
Colombi,Cali,3.4372222,-76.5224991
Colombi,Medellin,6.2913889,-75.5361099
Colombi,Barranquilla,10.9638889,-74.7963867
Colombi,Cartagena,10.3997222,-75.5144424
Colombi,Cucuta,7.8833333,-72.5052795
Colombi,Bucaramanga,7.1297222,-73.1258316
Colombi,Pereira,4.8133333,-75.6961136
Colombi,Santa Marta,11.2472222,-74.2016678
Colombi,Ibague,4.4388889,-75.2322235
Colombi,Bello,6.3388889,-75.5622253
Colombi,Pasto,1.2136111,-77.2811127
Colombi,Manizales,5.07,-75.5205536
Colombi,Neiva,2.9305556,-75.3302765
Colombi,Soledad,10.9172222,-74.7666702
Colombi,Villavicencio,4.1533333,-73.6350021
Colombi,Armenia,4.5338889,-75.6811142
Colombi,Soacha,4.5872222,-74.2213898
Colombi,Valledupar,10.4769444,-73.2505569
Colombi,Itagui,6.1719444,-75.6113892
Colombi,Monteria,8.7575,-75.8899994
Colombi,Sincelejo,9.3047222,-75.3977814
Colombi,Floridablanca,7.0647222,-73.0897217
Colombi,Palmira,3.5394444,-76.3036118
Colombi,Buenaventura,3.8933333,-77.069725
Colombi,Barrancabermeja,7.0652778,-73.8547211
Colombi,Dos Quebradas,4.8347222,-75.6725006
Colombi,Tulua,4.0866667,-76.1999969
Colombi,Envigado,6.1730556,-75.5638885
Colombi,Cartago,4.7463889,-75.9116669
Colombi,Maicao,11.3841667,-72.2441635
Colombi,Florencia,1.6175,-75.6175003
Colombi,Girardot,4.3030556,-74.8008347
Colombi,Sogamoso,5.7205556,-72.9297256
Colombi,Buga,3.9022222,-76.3027802
Colombi,Tunja,5.5352778,-73.367775
Colombi,Giron,7.0708333,-73.1730576
Colombi,Malambo,10.8588889,-74.773056
Colombi,Magangue,9.2413889,-74.753334
Colombi,Facatativa,4.8166667,-74.3666687
Colombi,Riohacha,11.5444444,-72.9072189
Colombi,Duitama,5.8269444,-73.0202789
Colombi,Zipaquira,5.0283333,-74.0058365
Colombi,Fusagasuga,4.3438889,-74.367775
Colombi,Cienaga,11.0094444,-74.2541656
Colombi,Tumaco,1.7986111,-78.8155594
Colombi,Apartado,7.8855556,-76.6347198
Colombi,Piedecuesta,6.9894444,-73.0536118
Colombi,Ocana,8.2363889,-73.3577805
Colombi,La Dorada,5.4522222,-74.6691666
Colombi,Ipiales,0.8302778,-77.6444473
Colombi,Quibdo,5.6947222,-76.6611099
Colombi,Aguachica,8.3125,-73.6269455
Colombi,Yumbo,3.585,-76.4958344
Colombi,Arauca,7.0902778,-70.7616653
Colombi,Sabanalarga,10.6377778,-74.9227753
Colombi,Chinchina,4.9825,-75.6036148
Colombi,Caldas,6.09,-75.6374969
Colombi,Villa del Rosario,7.8338889,-72.4741669
Colombi,Chia,4.8666667,-74.0666656
Colombi,Rionegro,6.1552778,-75.3888855
Colombi,Calarca,4.5325,-75.6436081
Colombi,Yopal,5.3394444,-72.394165
Colombi,Sahagun,8.9494444,-75.4477768
Colombi,Fundacion,10.5213889,-74.1866684
Colombi,Los Patios,7.8383333,-72.5133362
Colombi,San Andres,12.5847222,-81.7005539
Colombi,Caucasia,7.9869444,-75.1972198
Colombi,Santa Rosa de Cabal,4.8680556,-75.6213913
Colombi,Espinal,4.1527778,-74.8886108
Colombi,Turbaco,10.3294444,-75.4083328
Colombi,Cerete,8.8855556,-75.796669
Colombi,El Banco,9.0047222,-73.9780579
Colombi,Funza,4.7166667,-74.2166672
Colombi,Pitalito,1.8675,-76.0563889
Colombi,Puerto Tejada,3.2336111,-76.4194412
Colombi,Pamplona,7.3780556,-72.6524963
Colombi,Agustin Codazzi,10.0358333,-73.2388916
Colombi,Turbo,8.0980556,-76.7316666
Colombi,Madrid,4.7344444,-74.2683334
Colombi,Arjona,10.2544444,-75.3438873
Colombi,La Estrella,6.1605556,-75.6469421
Colombi,Copacabana,6.3488889,-75.5130539
Colombi,Plato,9.7919444,-74.7872238
Colombi,Chigorodo,7.6769444,-76.6863861
Colombi,El Carmen de Bolivar,9.7222222,-75.1330566
Colombi,Florida,3.3275,-76.2386093
Colombi,Chiquinquira,5.6188889,-73.8199997
Colombi,Jamundi,3.2638889,-76.5444412
Colombi,Pradera,3.4211111,-76.2447205
Colombi,Baranoa,10.7997222,-74.918335
Colombi,Sevilla,4.2688889,-75.9361115
Colombi,Santander de Quilichao,3.0130556,-76.4866638
Colombi,El Bagre,7.5941667,-74.8119431
Colombi,Acacias,3.9875,-73.7566681
Colombi,Lorica,9.2316667,-75.819725
Colombi,Segovia,7.0833333,-74.7036133
Colombi,Corozal,9.3177778,-75.2958298
Colombi,El Cerrito,3.6880556,-76.3166656
Colombi,Planeta Rica,8.4147222,-75.5883331
Comoros,Moroni,-11.7041667,43.2402763
Comoros,Moutsamoudou,-12.1627778,44.396389
Comoros,Fomboni,-12.28,43.7425003
Comoros,Domoni,-12.2569444,44.5319443
Comoros,Sima,-12.1955556,44.2766685
Comoros,Ouani,-12.1322222,44.4258347
Comoros,Mirontsi,-12.1566667,44.4080544
Comoros,Koni-Djodjo,-12.2297222,44.4816666
Comoros,Moya,-12.3066667,44.4377785
Comoros,Mbeni,-11.5013889,43.3774986
Comoros,Mitsamiouli,-11.3847222,43.2844429
Comoros,Barakani,-12.1355556,44.4316673
Comoros,Chandra,-12.195,44.4647217
Comoros,Ouella,-11.6536111,43.2805557
Comoros,Mramani,-12.3463889,44.5286102
Comoros,Mremani,-12.3083333,44.4986115
Comoros,Koki,-12.1713889,44.4416656
Comoros,Mvouni,-11.7161111,43.2647209
Comoros,Tsidje,-11.6980556,43.2619438
Comoros,Foumbouni,-11.8616667,43.4841652
Comoros,Dembeni,-11.8736111,43.3977776
Comoros,Ntsoudjini,-11.6597222,43.2613907
Comoros,Kangani,-12.3116667,44.4747238
Comoros,Lingoni,-12.2558333,44.418335
Comoros,Ntsaoueni,-11.4658333,43.2627792
Comoros,Nioumachoua,-12.3613889,43.7152786
Comoros,Koni-Ngani,-12.2158333,44.4799995
Comoros,Itsandra,-11.6711111,43.2547226
Comoros,Mjimandra,-12.1916667,44.3702774
Comoros,Djoyezi,-12.2975,43.7733345
Comoros,Daji,-12.3258333,44.4886093
Comoros,Vouani,-12.2441667,44.3744431
Comoros,Hajoho,-12.1175,44.4883347
Comoros,Boungoueni,-12.2055556,44.2994461
Comoros,Ouanani,-12.3375,43.7975006
Comoros,Chironkamba,-12.1911111,44.3525009
Comoros,Chezani,-11.4280556,43.3875008
Comoros,Singani,-11.8455556,43.309166
Comoros,Magnassini-Nindri,-12.2780556,44.4158325
Comoros,Kyo,-12.3322222,44.519165
Comoros,Kavani,-12.1919444,44.2694435
Comoros,Ongoni,-12.1702778,44.5069427
Comoros,Bimbini,-12.1883333,44.2355537
Comoros,Mohoro,-11.8258333,43.4461098
Comoros,Hantsindzi,-11.4291667,43.4022217
Comoros,Ouhozi,-11.405,43.2822227
Comoros,Paje,-12.1697222,44.3880539
Comoros,Ouzini,-12.2672222,44.4797211
Comoros,Vanadjou,-11.6075,43.2761116
Comoros,Bandajou,-12.1916667,44.2869453
Comoros,Douniani,-11.4211111,43.288887
Comoros,Dziani,-12.1833333,44.4833336
Comoros,Oussivo,-11.585,43.2672234
Comoros,Harembo,-12.1436111,44.498333
Comoros,Selea,-11.7844444,43.2608337
Comoros,Salimani,-11.8080556,43.2591667
Comoros,Vanambouani,-11.6113889,43.2530556
Comoros,Mandza,-11.4180556,43.2952766
Comoros,Patsi,-12.1555556,44.4372215
Comoros,Mjamaoue,-12.1936111,44.3100014
Comoros,Chindini,-11.9208333,43.4811096
Comoros,Heroumbili,-11.5438889,43.3797226
Comoros,Ouroveni,-11.9097222,43.4886093
Comoros,Marahare,-12.2308333,44.3133316
Comoros,Mtakoudja,-12.2611111,43.7036095
Comoros,Koua,-11.4208333,43.2763901
Comoros,Mavingouni,-11.7163889,43.2524986
Comoros,Itsandzeni,-11.4727778,43.3844452
Comoros,Bambadjani,-11.4786111,43.377224
Comoros,Madjeoueni,-11.8216667,43.2780571
Comoros,Ivouani,-11.3875,43.3863907
Comoros,Bahani,-11.6397222,43.2841682
Comoros,Ziroudani,-12.3325,43.7775002
Comoros,Antsahe,-12.3563889,44.5224991
Comoros,Mtsamdou,-11.6069444,43.3805542
Comoros,Hoani,-12.2508333,43.6747208
Comoros,Assimpao,-12.2330556,44.3197212
Comoros,Bouni,-11.4869444,43.3883324
Comoros,Chitrouni,-12.1858333,44.335556
Comoros,Nioumamilima,-11.8511111,43.4372215
Comoros,Limbi,-12.2394444,44.5052795
Comoros,Mnoungou,-11.5177778,43.3738899
Comoros,Zivandani,-11.6458333,43.2658348
Comoros,Mdjoyezi,-11.8330556,43.3066673
Comoros,Vassy,-12.2319444,44.3424988
Comoros,Panda,-11.8705556,43.3833351
Comoros,Milembeni,-12.1980556,44.2638893
Comoros,Mirongani,-12.1905556,44.2524986
Comoros,Kangani,-12.3427778,43.8199997
Comoros,Miringoni,-12.2966667,43.6352768
Comoros,Chomoni,-11.6430556,43.3858337
Comoros,Milembeni,-11.6616667,43.2663879
Comoros,Hetsa,-11.8447222,43.315834
Comoros,Hamavouna,-12.3730556,43.8383331
Comoros,Oungoni,-11.7544444,43.4361115
Comoros,Bibavou,-11.5725,43.2772217
Comoros,Milevani,-11.5513889,43.2902794
Comoros,Dima,-11.8863889,43.4108315
Comoros,Batsa,-11.6283333,43.2599983
Comoros,Kove,-11.8758333,43.4722214
Costa Rica,San Jose,9.9333333,-84.0833359
Costa Rica,Puerto Limon,10,-83.0333328
Costa Rica,San Francisco,9.9833333,-84.1333313
Costa Rica,Alajuela,10.0166667,-84.2166672
Costa Rica,Liberia,10.6333333,-85.4333344
Costa Rica,Paraiso,9.8333333,-83.8666687
Costa Rica,Puntarenas,9.9762473,-84.838356
Costa Rica,San Isidro,9.3833333,-83.6999969
Costa Rica,Curridabat,9.9166667,-84.0333328
Costa Rica,San Vicente,9.9666667,-84.0500031
Costa Rica,San Vicente de Moravia,9.9616439,-84.0487976
Costa Rica,San Jose,10.9666667,-85.1333313
Costa Rica,Purral,9.95,-84.0333328
Costa Rica,Turrialba,9.9,-83.6833344
Costa Rica,San Miguel,9.8833333,-84.0666656
Costa Rica,San Pedro,9.9333333,-84.0500031
Costa Rica,San Rafael Abajo,9.8333333,-84.2833328
Costa Rica,Quesada,10.3333333,-84.4333344
Costa Rica,Ipis,9.9666667,-84.0166702
Costa Rica,Cartago,9.8666667,-83.9166641
Costa Rica,Chacarita,9.9833333,-84.7833328
Costa Rica,San Juan,9.9666667,-84.0833359
Costa Rica,Mercedes,10.0166667,-84.1333313
Costa Rica,Guadalupe,9.946111,-84.0527878
Costa Rica,Aserri,9.8666667,-84.0999985
Costa Rica,San Rafael,9.9333333,-84.1333313
Costa Rica,San Felipe,9.9,-84.0999985
Costa Rica,Patarra,9.8833333,-84.0333328
Costa Rica,Tejar,9.75,-84.2333298
Costa Rica,Heredia,10,-84.1166687
Costa Rica,San Pablo,10,-84.0833359
Costa Rica,Calle Blancos,9.95,-84.0666656
Costa Rica,Canas,10.4333333,-85.0999985
Costa Rica,Guapiles,10.2166667,-83.7833328
Costa Rica,Siquirres,10.1,-83.5166702
Costa Rica,San Rafael,10.0666667,-84.4666672
Costa Rica,San Diego,9.9,-84
Costa Rica,Colima,9.95,-84.0833359
Costa Rica,Esparza,9.9833333,-84.6666641
Costa Rica,San Juan de Dios,9.8833333,-84.0833359
Costa Rica,Nicoya,10.15,-85.4499969
Costa Rica,San Rafael Arriba,9.8833333,-84.0833359
Costa Rica,Desamparados,9.95,-84.5
Costa Rica,Concepcion,9.9333333,-84
Costa Rica,Alajuelita,9.9,-84.0999985
Costa Rica,Sabanilla,9.95,-84.0333328
Costa Rica,Granadilla,9.9333333,-84.0166702
Costa Rica,Santa Cruz,10.2666667,-85.5833359
Costa Rica,San Josecito,10.0166667,-84.0999985
Costa Rica,Escazu,9.9166667,-84.1333313
Costa Rica,Naranjo,10.1,-84.3833313
Costa Rica,Buenos Aires,9.1666667,-83.3333359
Costa Rica,San Antonio,9.9833333,-84.1833344
Costa Rica,San Ramon,10.0833333,-84.4666672
Costa Rica,Tres Rios,9.9,-83.9833298
Costa Rica,Daniel Flores,9.3333333,-83.6666641
Costa Rica,Rio Segundo,10.2333333,-84.3000031
Costa Rica,Colon,9.9149129,-84.2417068
Costa Rica,San Rafael,10.0166667,-84.0999985
Costa Rica,Santiago,9.85,-84.3166656
Costa Rica,Santa Ana,9.9333333,-84.1833344
Costa Rica,Quepos,9.45,-84.1500015
Costa Rica,San Juan,10.1,-84.3166656
Costa Rica,Tilaran,10.4666667,-84.9666672
Costa Rica,Corredor,8.6333333,-82.9499969
Costa Rica,Guacimo,10.2166667,-83.6833344
Costa Rica,Atenas,9.9833333,-84.3833313
Costa Rica,Cot,9.9,-83.8666687
Costa Rica,Golfito,8.65,-83.1500015
Costa Rica,Llorente,10,-84.1500015
Costa Rica,Miramar,10.1,-84.7333298
Costa Rica,Orotina,9.9,-84.5333328
Costa Rica,Santo Domingo,10.0666667,-84.1500015
Costa Rica,Salitrillos,9.85,-84.0999985
Costa Rica,Mercedes,9.2666667,-83.5833359
Costa Rica,Pocora,10.1833333,-83.5999985
Costa Rica,Juntas,10.2833333,-84.9499969
Costa Rica,Batan,10.0833333,-83.3333359
Costa Rica,Canoas,8.5333333,-82.8333359
Costa Rica,La Asuncion,9.9833333,-84.1666641
Costa Rica,Orosi,9.8,-83.8499985
Costa Rica,La Cruz,11.0666667,-85.6333313
Costa Rica,Carrillos,10.0333333,-84.2666702
Costa Rica,San Marcos,9.6666667,-84.0333328
Costa Rica,Upala,10.9,-85.0333328
Costa Rica,Bagaces,10.5333333,-85.25
Costa Rica,Jaco,9.6166667,-84.6333313
Costa Rica,Tobosi,9.8333333,-83.9833298
Costa Rica,San Vito,8.8333333,-82.9666672
Costa Rica,Ciudad Cortes,8.9666667,-83.5333328
Costa Rica,Parrita,9.5166667,-84.3166656
Costa Rica,Zarcero,10.1833333,-84.4000015
Costa Rica,Los Chiles,11.0333333,-84.7166672
Costa Rica,Sardinal,10.5166667,-85.6500015
Costa Rica,San Ignacio,9.8,-84.1666641
Costa Rica,Fortuna,10.4833333,-84.6500015
Costa Rica,Pocosol,10.3666667,-84.6166687
Costa Rica,Salitral,9.9166667,-84.1833344
Costa Rica,Belen,10.4,-85.5999985
Croatia,Zagreb - Centar,45.8131276,15.9775333
Croatia,Zagreb,45.8,16
Croatia,Split,43.5089078,16.4391518
Croatia,Rijeka,45.3430556,14.4091663
Croatia,Osijek,45.5511111,18.6938896
Croatia,Zadar,44.1197222,15.2422218
Croatia,Slavonski Brod,45.1602778,18.0155563
Croatia,Pula,44.8683333,13.8480558
Croatia,Sesvete,45.8311111,16.1163883
Croatia,Karlovac,45.4872222,15.5477781
Croatia,Varazdin,46.3044444,16.3377781
Croatia,Sibenik,43.7272222,15.9058332
Croatia,Sisak,45.4661111,16.378334
Croatia,Velika Gorica,45.7125,16.0755558
Croatia,Vinkovci,45.2883333,18.8047218
Croatia,Vukovar,45.3433333,18.9997215
Croatia,Dubrovnik,42.6480701,18.092165
Croatia,Bjelovar,45.8986111,16.8488884
Croatia,Koprivnica,46.1627778,16.8274994
Croatia,Pozega,45.3402778,17.6852779
Croatia,Zapresic,45.8563889,15.8077774
Croatia,Solin,43.55,16.5
Croatia,Cakovec,46.3844444,16.4338894
Croatia,Virovitica,45.8319444,17.3838882
Croatia,Samobor,45.8030556,15.7180557
Croatia,Kutina,45.475,16.7819443
Croatia,Metkovic,43.0541667,17.6483326
Croatia,Petrinja,45.4375,16.2900009
Croatia,Zupanja,45.0775,18.6975002
Croatia,Rovinj,45.08,13.6400003
Croatia,Makarska,43.2969444,17.0177784
Croatia,Nova Gradiska,45.255,17.3830547
Croatia,Krizevci,46.0219444,16.5424995
Croatia,Sinj,43.7036111,16.6394444
Croatia,Knin,44.0438889,16.2000008
Croatia,Slatina,45.7033333,17.7027779
Croatia,Trogir,43.5125,16.251667
Croatia,Porec,45.2258333,13.5938892
Croatia,Daruvar,45.5905556,17.2250004
Croatia,Cepin,45.5236111,18.5633335
Croatia,Ogulin,45.2661111,15.228611
Croatia,Beli Manastir,45.77,18.603611
Croatia,Nasice,45.4886111,18.0877781
Croatia,Valpovo,45.6608333,18.4186115
Croatia,Labin,45.095,14.1197224
Croatia,Opatija,45.3391667,14.3083334
Croatia,Umag,45.4313889,13.5238886
Croatia,Podstrana,43.4833333,16.583334
Croatia,Novska,45.3405556,16.976944
Croatia,Belisce,45.6802778,18.4058342
Croatia,Visnjevac,45.5686111,18.6138897
Croatia,Crikvenica,45.1772222,14.6927776
Croatia,Tenja,45.4980556,18.7472229
Croatia,Ivankovo,45.2886111,18.6838894
Croatia,Omis,43.4447222,16.688612
Croatia,Vodice,43.7608333,15.7827778
Croatia,Gospic,44.5461111,15.3747225
Croatia,Ilok,45.2222222,19.3769436
Croatia,Otok,45.1466667,18.8838882
Croatia,Stobrec,43.5025,16.5222225
Croatia,Pitomaca,45.9505556,17.2294445
Croatia,Senj,44.9894444,14.9058332
Croatia,Ivanec,46.2230556,16.1200008
Croatia,Jastrebarsko,45.6683333,15.6486111
Croatia,Darda,45.6280556,18.6997223
Croatia,Borovo,45.3763889,18.9669437
Croatia,Biograd na Moru,43.9433333,15.4519444
Croatia,Gunja,44.88,18.8533325
Croatia,Pazin,45.2402778,13.9366665
Croatia,Malarm,45.7575794,15.9771624
Croatia,Vrbovec,45.8833333,16.4216671
Croatia,Pakrac,45.4363889,17.1888885
Croatia,Krapina,46.1608333,15.8788891
Croatia,Dalj,45.49,18.9847221
Croatia,Bosnjaci,45.0502778,18.7555561
Croatia,Delnice,45.4008333,14.7997227
Croatia,Nedelisce,46.3758333,16.3875008
Croatia,Josipovac,45.5827778,18.5813885
Croatia,Otocac,44.8694444,15.2375002
Croatia,Imotski,43.4466667,17.2166672
Croatia,Popovaca,44.6391667,15.1791668
Croatia,Prelog,46.335,16.6155548
Croatia,Orahovica,45.54,17.8847218
Croatia,Garesnica,45.5744444,16.9413891
Croatia,Cerna,45.1819444,18.6894436
Croatia,Trnovec,46.3858333,16.311945
Croatia,Lepoglava,46.2105556,16.0355549
Croatia,Bibinje,44.0666667,15.3000002
Croatia,Preko,44.0811111,15.1875
